,country,year,co2_per_capita,share_global_co2,share_global_cement_co2,consumption_co2_per_capita
1402,Germany,1955,10.158,9.72,9.849,
1403,Germany,1956,10.72,9.669,9.523,
1404,Germany,1957,10.839,9.503,9.121,
1405,Germany,1958,10.485,8.986,8.852,
1406,Germany,1959,10.413,8.534,9.307,
1407,Germany,1960,11.14,8.67,9.394,
1408,Germany,1961,11.342,8.864,9.757,
1409,Germany,1962,11.903,9.057,9.532,
1410,Germany,1963,12.641,9.205,9.21,
1411,Germany,1964,12.846,8.947,9.443,
1412,Germany,1965,12.627,8.483,9.183,
1413,Germany,1966,12.418,8.017,8.734,
1414,Germany,1967,12.131,7.646,8.008,
1415,Germany,1968,12.683,7.628,7.933,
1416,Germany,1969,13.485,7.641,7.756,
1417,Germany,1970,13.105,6.887,7.936,
1418,Germany,1971,13.211,6.689,7.991,
1419,Germany,1972,13.243,6.418,7.851,
1420,Germany,1973,13.802,6.354,7.143,
1421,Germany,1974,13.517,6.245,6.438,
1422,Germany,1975,12.768,5.878,6.147,
1423,Germany,1976,13.92,6.063,6.176,
1424,Germany,1977,13.457,5.689,5.685,
1425,Germany,1978,13.822,5.657,5.56,
1426,Germany,1979,14.347,5.698,5.604,
1427,Germany,1980,14.142,5.641,5.211,
1428,Germany,1981,13.497,5.508,4.835,
1429,Germany,1982,13.088,5.379,4.599,
1430,Germany,1983,13.042,5.322,4.501,
1431,Germany,1984,13.32,5.254,4.188,
1432,Germany,1985,13.448,5.137,3.782,
1433,Germany,1986,13.463,5.078,3.709,
1434,Germany,1987,13.221,4.853,3.44,
1435,Germany,1988,13.112,4.655,3.32,
1436,Germany,1989,12.783,4.501,3.388,
1437,Germany,1990,13.254,4.623,3.098,15.017
1438,Germany,1991,12.704,4.362,2.706,14.304
1439,Germany,1992,12.038,4.276,2.731,15.013
1440,Germany,1993,11.863,4.19,2.635,14.365
1441,Germany,1994,11.616,4.09,2.607,13.985
1442,Germany,1995,11.57,4.001,2.5,14.025
1443,Germany,1996,11.792,3.968,2.331,13.792
1444,Germany,1997,11.431,3.83,2.31,13.214
1445,Germany,1998,11.319,3.811,2.36,13.229
1446,Germany,1999,10.978,3.62,2.282,13.34
1447,Germany,2000,11.028,3.533,2.113,13.277
1448,Germany,2001,11.239,3.569,1.79,13.26
1449,Germany,2002,11.044,3.422,1.611,12.618
1450,Germany,2003,11.071,3.257,1.585,13.126
1451,Germany,2004,10.91,3.096,1.545,12.937
1452,Germany,2005,10.667,2.925,1.353,12.921
1453,Germany,2006,10.815,2.87,1.268,12.848
1454,Germany,2007,10.485,2.702,1.279,12.836
1455,Germany,2008,10.521,2.663,1.187,12.815
1456,Germany,2009,9.721,2.503,1.068,11.998
1457,Germany,2010,10.237,2.495,0.991,12.599
1458,Germany,2011,9.935,2.346,0.992,12.081
1459,Germany,2012,9.978,2.324,0.96,11.266
1460,Germany,2013,10.176,2.353,0.866,11.367
1461,Germany,2014,9.678,2.227,0.86,11.071
1462,Germany,2015,9.693,2.237,0.874,10.889
1463,Germany,2016,9.721,2.253,0.851,11.071
1464,Germany,2017,9.508,2.176,0.889,10.887
1465,Germany,2018,9.101,2.049,0.843,10.673
1466,Germany,2019,8.505,1.907,0.821,10.137
1467,Germany,2020,7.673,1.813,0.816,9.234
1468,Germany,2021,8.09,1.818,0.791,
1469,India,1850,,,,
1470,India,1851,,,,
1471,India,1852,,,,
1472,India,1853,,,,
1473,India,1854,,,,
1474,India,1855,,,,
1475,India,1856,,,,
1476,India,1857,,,,
1477,India,1858,0.002,0.139,,
1478,India,1859,0.003,0.211,,
1479,India,1860,0.003,0.195,,
1480,India,1861,0.002,0.143,,
1481,India,1862,0.002,0.155,,
1482,India,1863,0.002,0.161,,
1483,India,1864,0.002,0.142,,
1484,India,1865,0.002,0.131,,
1485,India,1866,0.003,0.143,,
1486,India,1867,,,,
1487,India,1868,,,,
1488,India,1869,,,,
1489,India,1870,,,,
1490,India,1871,,,,
1491,India,1872,,,,
1492,India,1873,,,,
1493,India,1874,,,,
1494,India,1875,,,,
1495,India,1876,,,,
1496,India,1877,,,,
1497,India,1878,0.007,0.251,,
1498,India,1879,0.006,0.223,,
1499,India,1880,0.007,0.221,,
1500,India,1881,0.007,0.208,,
1501,India,1882,0.008,0.236,,
1502,India,1883,0.009,0.246,,
1503,India,1884,0.01,0.272,,
1504,India,1885,0.009,0.244,,
1505,India,1886,0.01,0.27,,
1506,India,1887,0.011,0.285,,
1507,India,1888,0.012,0.286,,
1508,India,1889,0.014,0.337,,
1509,India,1890,0.016,0.341,,
1510,India,1891,0.017,0.351,,
1511,India,1892,0.018,0.383,,
1512,India,1893,0.019,0.409,,
1513,India,1894,0.02,0.401,,
1514,India,1895,0.024,0.474,,
1515,India,1896,0.026,0.496,,
1516,India,1897,0.029,0.514,,
1517,India,1898,0.031,0.539,,
1518,India,1899,0.035,0.543,,
1519,India,1900,0.041,0.611,,
1520,India,1901,0.045,0.654,,
1521,India,1902,0.049,0.702,,
1522,India,1903,0.05,0.657,,
1523,India,1904,0.055,0.726,,
1524,India,1905,0.056,0.698,,
1525,India,1906,0.065,0.771,,
1526,India,1907,0.071,0.754,,
1527,India,1908,0.081,0.897,,
1528,India,1909,0.078,0.835,,
1529,India,1910,0.076,0.774,,
1530,India,1911,0.08,0.805,,
1531,India,1912,0.092,0.882,,
1532,India,1913,0.101,0.898,,
1533,India,1914,0.101,0.997,,
1534,India,1915,0.106,1.057,,
1535,India,1916,0.107,0.99,,
1536,India,1917,0.111,0.989,,
1537,India,1918,0.125,1.127,,
1538,India,1919,0.136,1.419,,
1539,India,1920,0.11,0.99,,
1540,India,1921,0.118,1.214,,
1541,India,1922,0.115,1.139,,
1542,India,1923,0.117,1.033,,
1543,India,1924,0.124,1.102,,
1544,India,1925,0.121,1.076,,
1545,India,1926,0.12,1.092,,
1546,India,1927,0.124,1.049,,
1547,India,1928,0.118,1.008,0.811,
1548,India,1929,0.121,0.977,0.793,
1549,India,1930,0.122,1.078,0.823,
1550,India,1931,0.11,1.105,0.97,
1551,India,1932,0.101,1.139,1.229,
1552,India,1933,0.098,1.062,1.336,
1553,India,1934,0.108,1.091,1.367,
1554,India,1935,0.111,1.086,1.414,
1555,India,1936,0.108,0.973,1.287,
1556,India,1937,0.118,1.008,1.424,
1557,India,1938,0.13,1.199,0.0,
1558,India,1939,0.126,1.109,0.0,
1559,India,1940,0.133,1.078,0.0,
1560,India,1941,0.136,1.079,2.504,
1561,India,1942,0.136,1.081,2.952,
1562,India,1943,0.12,0.926,3.147,
1563,India,1944,0.123,0.933,4.667,
1564,India,1945,0.138,1.244,4.829,
1565,India,1946,0.137,1.126,2.767,
1566,India,1947,0.14,1.035,1.737,
1567,India,1948,0.142,0.982,1.56,
1568,India,1949,0.15,1.071,1.867,
1569,India,1950,0.171,1.018,2.022,
1570,India,1951,0.175,1.004,2.186,
1571,India,1952,0.181,1.043,2.269,
1572,India,1953,0.18,1.034,2.185,
1573,India,1954,0.186,1.066,2.345,
1574,India,1955,0.198,1.059,2.162,
1575,India,1956,0.2,1.03,2.19,
1576,India,1957,0.22,1.119,2.368,
1577,India,1958,0.225,1.138,2.431,
1578,India,1959,0.233,1.145,2.434,
1579,India,1960,0.25,1.186,2.541,
1580,India,1961,0.264,1.278,2.56,
1581,India,1962,0.284,1.36,2.483,
1582,India,1963,0.298,1.387,2.564,
1583,India,1964,0.285,1.288,2.397,
1584,India,1965,0.307,1.358,2.493,
1585,India,1966,0.312,1.343,2.39,
1586,India,1967,0.306,1.303,2.426,
1587,India,1968,0.326,1.348,2.299,
1588,India,1969,0.325,1.289,2.378,
1589,India,1970,0.326,1.22,2.252,
1590,India,1971,0.337,1.238,2.325,
1591,India,1972,0.348,1.251,2.29,
1592,India,1973,0.351,1.224,2.032,
1593,India,1974,0.354,1.268,1.906,
1594,India,1975,0.376,1.373,2.149,
1595,India,1976,0.384,1.36,2.338,
1596,India,1977,0.397,1.4,2.244,
1597,India,1978,0.395,1.379,2.134,
1598,India,1979,0.406,1.408,1.939,
1599,India,1980,0.419,1.496,1.874,
1600,India,1981,0.442,1.655,2.207,
1601,India,1982,0.446,1.723,2.413,
1602,India,1983,0.472,1.853,2.672,
1603,India,1984,0.474,1.839,3.015,
1604,India,1985,0.51,1.956,3.404,
1605,India,1986,0.534,2.067,3.635,
1606,India,1987,0.558,2.14,3.574,
1607,India,1988,0.59,2.224,3.769,
1608,India,1989,0.635,2.413,4.213,
1609,India,1990,0.664,2.54,4.525,0.661
1610,India,1991,0.692,2.647,4.826,0.671
1611,India,1992,0.722,2.903,4.756,0.712
1612,India,1993,0.731,2.969,4.824,0.704
1613,India,1994,0.758,3.118,4.85,0.725
1614,India,1995,0.79,3.246,4.997,0.746
1615,India,1996,0.839,3.416,5.364,0.782
1616,India,1997,0.857,3.534,5.659,0.802
1617,India,1998,0.859,3.622,5.926,0.803
1618,India,1999,0.914,3.845,6.453,0.868
1619,India,2000,0.923,3.843,6.366,0.855
1620,India,2001,0.919,3.864,6.196,0.846
1621,India,2002,0.931,3.889,6.169,0.845
1622,India,2003,0.947,3.829,5.97,0.878
1623,India,2004,0.99,3.927,6.1,0.911
1624,India,2005,1.026,4.001,6.19,0.949
1625,India,2006,1.074,4.114,6.172,0.982
1626,India,2007,1.141,4.307,6.05,1.067
1627,India,2008,1.211,4.555,6.404,1.128
1628,India,2009,1.317,5.105,6.912,1.247
1629,India,2010,1.351,5.025,6.856,1.272
1630,India,2011,1.414,5.157,6.765,1.306
1631,India,2012,1.54,5.606,7.24,1.428
1632,India,2013,1.578,5.769,7.466,1.406
1633,India,2014,1.673,6.148,7.722,1.524
1634,India,2015,1.717,6.386,8.135,1.607
1635,India,2016,1.781,6.71,8.287,1.65
1636,India,2017,1.798,6.745,8.027,1.69
1637,India,2018,1.9,7.061,8.856,1.776
1638,India,2019,1.899,7.083,8.882,1.784
1639,India,2020,1.751,6.933,7.506,1.631
1640,India,2021,1.925,7.299,8.908,
1641,Indonesia,1850,,,,
1642,Indonesia,1851,,,,
1643,Indonesia,1852,,,,
1644,Indonesia,1853,,,,
1645,Indonesia,1854,,,,
1646,Indonesia,1855,,,,
1647,Indonesia,1856,,,,
1648,Indonesia,1857,,,,
1649,Indonesia,1858,,,,
1650,Indonesia,1859,,,,
1651,Indonesia,1860,,,,
1652,Indonesia,1861,,,,
1653,Indonesia,1862,,,,
1654,Indonesia,1863,,,,
1655,Indonesia,1864,,,,
1656,Indonesia,1865,,,,
1657,Indonesia,1866,,,,
1658,Indonesia,1867,,,,
1659,Indonesia,1868,,,,
1660,Indonesia,1869,,,,
1661,Indonesia,1870,,,,
1662,Indonesia,1871,,,,
1663,Indonesia,1872,,,,
1664,Indonesia,1873,,,,
1665,Indonesia,1874,,,,
1666,Indonesia,1875,,,,
1667,Indonesia,1876,,,,
1668,Indonesia,1877,,,,
1669,Indonesia,1878,,,,
1670,Indonesia,1879,,,,
1671,Indonesia,1880,,,,
1672,Indonesia,1881,,,,
1673,Indonesia,1882,,,,
1674,Indonesia,1883,,,,
1675,Indonesia,1884,,,,
1676,Indonesia,1885,,,,
1677,Indonesia,1886,,,,
1678,Indonesia,1887,,,,
1679,Indonesia,1888,,,,
1680,Indonesia,1889,0.0,0.0,0.0,
1681,Indonesia,1890,0.0,0.001,0.0,
1682,Indonesia,1891,0.001,0.002,0.0,
1683,Indonesia,1892,0.006,0.014,0.0,
1684,Indonesia,1893,0.012,0.03,0.0,
1685,Indonesia,1894,0.014,0.034,0.0,
1686,Indonesia,1895,0.021,0.052,0.0,
1687,Indonesia,1896,0.024,0.056,0.0,
1688,Indonesia,1897,0.03,0.069,0.0,
1689,Indonesia,1898,0.035,0.076,0.0,
1690,Indonesia,1899,0.03,0.061,0.0,
1691,Indonesia,1900,0.032,0.062,0.0,
1692,Indonesia,1901,0.058,0.111,0.0,
1693,Indonesia,1902,0.039,0.074,0.0,
1694,Indonesia,1903,0.076,0.133,0.0,
1695,Indonesia,1904,0.084,0.148,0.0,
1696,Indonesia,1905,0.102,0.17,0.0,
1697,Indonesia,1906,0.109,0.176,0.0,
1698,Indonesia,1907,0.128,0.183,0.0,
1699,Indonesia,1908,0.131,0.198,0.0,
1700,Indonesia,1909,0.141,0.207,0.0,
1701,Indonesia,1910,0.143,0.201,0.0,
1702,Indonesia,1911,0.156,0.218,0.0,
1703,Indonesia,1912,0.134,0.181,0.0,
1704,Indonesia,1913,0.134,0.168,0.0,
1705,Indonesia,1914,0.135,0.189,0.0,
1706,Indonesia,1915,0.134,0.192,0.0,
1707,Indonesia,1916,0.149,0.2,0.0,
1708,Indonesia,1917,0.156,0.202,0.0,
1709,Indonesia,1918,0.154,0.204,0.0,
1710,Indonesia,1919,0.164,0.252,0.0,
1711,Indonesia,1920,0.175,0.235,0.0,
1712,Indonesia,1921,0.183,0.283,0.0,
1713,Indonesia,1922,0.171,0.256,0.0,
1714,Indonesia,1923,0.196,0.261,0.0,
1715,Indonesia,1924,0.213,0.287,0.0,
1716,Indonesia,1925,0.221,0.297,0.0,
1717,Indonesia,1926,0.218,0.303,0.0,
1718,Indonesia,1927,0.25,0.323,0.0,
1719,Indonesia,1928,0.285,0.373,0.0,
1720,Indonesia,1929,0.352,0.434,0.197,
1721,Indonesia,1930,0.339,0.46,0.194,
1722,Indonesia,1931,0.312,0.48,0.211,
1723,Indonesia,1932,0.302,0.523,0.162,
1724,Indonesia,1933,0.32,0.535,0.152,
1725,Indonesia,1934,0.34,0.53,0.191,
1726,Indonesia,1935,0.348,0.525,0.215,
1727,Indonesia,1936,0.374,0.521,0.169,
1728,Indonesia,1937,0.429,0.567,0.0,
1729,Indonesia,1938,0.446,0.636,0.0,
1730,Indonesia,1939,0.48,0.657,0.234,
1731,Indonesia,1940,0.465,0.592,0.0,
1732,Indonesia,1941,0.422,0.533,0.193,
1733,Indonesia,1942,0.148,0.191,0.0,
1734,Indonesia,1943,0.296,0.378,0.0,
1735,Indonesia,1944,0.136,0.172,0.0,
1736,Indonesia,1945,0.059,0.09,0.0,
1737,Indonesia,1946,0.021,0.029,0.0,
1738,Indonesia,1947,0.061,0.079,0.008,
1739,Indonesia,1948,0.23,0.286,0.035,
1740,Indonesia,1949,0.32,0.418,0.0,
1741,Indonesia,1950,0.141,0.164,0.0,
1742,Indonesia,1951,0.132,0.147,0.067,
1743,Indonesia,1952,0.175,0.197,0.085,
1744,Indonesia,1953,0.176,0.197,0.081,
1745,Indonesia,1954,0.194,0.217,0.075,
1746,Indonesia,1955,0.268,0.28,0.068,
1747,Indonesia,1956,0.274,0.275,0.062,
1748,Indonesia,1957,0.274,0.274,0.101,
1749,Indonesia,1958,0.265,0.264,0.115,
1750,Indonesia,1959,0.277,0.269,0.118,
1751,Indonesia,1960,0.242,0.228,0.122,
1752,Indonesia,1961,0.286,0.276,0.135,
1753,Indonesia,1962,0.246,0.236,0.142,
1754,Indonesia,1963,0.237,0.222,0.088,
1755,Indonesia,1964,0.227,0.207,0.106,
1756,Indonesia,1965,0.244,0.218,0.084,
1757,Indonesia,1966,0.226,0.197,0.072,
1758,Indonesia,1967,0.231,0.2,0.073,
1759,Indonesia,1968,0.253,0.213,0.08,
1760,Indonesia,1969,0.297,0.242,0.098,
1761,Indonesia,1970,0.311,0.24,0.095,
1762,Indonesia,1971,0.329,0.251,0.08,
1763,Indonesia,1972,0.356,0.267,0.093,
1764,Indonesia,1973,0.394,0.287,0.108,
1765,Indonesia,1974,0.4,0.301,0.124,
1766,Indonesia,1975,0.411,0.316,0.162,
1767,Indonesia,1976,0.459,0.343,0.261,
1768,Indonesia,1977,0.598,0.445,0.37,
1769,Indonesia,1978,0.665,0.492,0.487,
1770,Indonesia,1979,0.658,0.485,0.615,
1771,Indonesia,1980,0.64,0.486,0.762,
1772,Indonesia,1981,0.661,0.527,0.907,
1773,Indonesia,1982,0.68,0.559,0.998,
1774,Indonesia,1983,0.662,0.553,1.071,
1775,Indonesia,1984,0.693,0.572,1.145,
1776,Indonesia,1985,0.733,0.598,1.295,
1777,Indonesia,1986,0.722,0.592,1.357,
1778,Indonesia,1987,0.718,0.582,1.418,
1779,Indonesia,1988,0.755,0.6,1.399,
1780,Indonesia,1989,0.736,0.588,1.588,
1781,Indonesia,1990,0.795,0.636,1.563,0.767
1782,Indonesia,1991,0.943,0.752,1.79,0.87
1783,Indonesia,1992,1.058,0.883,1.848,0.985
1784,Indonesia,1993,1.122,0.943,1.954,1.018
1785,Indonesia,1994,1.12,0.95,2.131,1.025
1786,Indonesia,1995,1.122,0.948,2.139,1.037
1787,Indonesia,1996,1.25,1.042,2.245,1.139
1788,Indonesia,1997,1.356,1.142,2.421,1.204
1789,Indonesia,1998,1.022,0.878,1.986,0.668
1790,Indonesia,1999,1.138,0.971,2.038,0.987
1791,Indonesia,2000,1.292,1.087,2.278,1.102
1792,Indonesia,2001,1.397,1.182,2.447,1.178
1793,Indonesia,2002,1.412,1.183,2.278,1.258
1794,Indonesia,2003,1.526,1.231,2.09,1.424
1795,Indonesia,2004,1.524,1.203,2.092,1.431
1796,Indonesia,2005,1.525,1.178,1.921,1.437
1797,Indonesia,2006,1.496,1.133,1.811,1.422
1798,Indonesia,2007,1.653,1.232,1.732,1.575
1799,Indonesia,2008,1.539,1.142,1.796,1.556
1800,Indonesia,2009,1.668,1.273,1.653,1.648
1801,Indonesia,2010,1.85,1.353,1.551,1.845
1802,Indonesia,2011,2.043,1.464,1.563,2.048
1803,Indonesia,2012,2.062,1.474,1.682,2.15
1804,Indonesia,2013,1.931,1.385,1.716,2.026
1805,Indonesia,2014,1.904,1.371,1.702,1.992
1806,Indonesia,2015,2.081,1.516,1.7,2.105
1807,Indonesia,2016,2.111,1.556,1.93,2.139
1808,Indonesia,2017,2.145,1.571,1.921,2.163
1809,Indonesia,2018,2.26,1.639,1.965,2.296
1810,Indonesia,2019,2.446,1.778,1.864,2.479
1811,Indonesia,2020,2.243,1.729,1.722,2.296
1812,Indonesia,2021,2.262,1.668,1.712,
1813,Italy,1850,,,,
1814,Italy,1851,,,,
1815,Italy,1852,,,,
1816,Italy,1853,,,,
1817,Italy,1854,,,,
1818,Italy,1855,,,,
1819,Italy,1856,,,,
1820,Italy,1857,,,,
1821,Italy,1858,,,,
1822,Italy,1859,,,,
1823,Italy,1860,0.001,0.009,,
1824,Italy,1861,0.026,0.193,,
1825,Italy,1862,0.047,0.347,,
1826,Italy,1863,0.04,0.283,,
1827,Italy,1864,0.06,0.394,,
1828,Italy,1865,0.047,0.294,,
1829,Italy,1866,0.055,0.331,,
1830,Italy,1867,0.054,0.307,,
1831,Italy,1868,0.062,0.346,,
1832,Italy,1869,0.068,0.359,,
1833,Italy,1870,0.096,0.503,,
1834,Italy,1871,0.083,0.408,,
1835,Italy,1872,0.106,0.475,,
1836,Italy,1873,0.098,0.416,,
1837,Italy,1874,0.105,0.481,,
1838,Italy,1875,0.107,0.454,,
1839,Italy,1876,0.143,0.599,,
1840,Italy,1877,0.132,0.544,,
1841,Italy,1878,0.13,0.537,,
1842,Italy,1879,0.149,0.577,,
1843,Italy,1880,0.172,0.594,,
1844,Italy,1881,0.201,0.675,,
1845,Italy,1882,0.21,0.673,,
1846,Italy,1883,0.221,0.671,,
1847,Italy,1884,0.244,0.735,,
1848,Italy,1885,0.275,0.83,,
1849,Italy,1886,0.272,0.812,,
1850,Italy,1887,0.329,0.943,,
1851,Italy,1888,0.351,0.914,,
1852,Italy,1889,0.36,0.944,,
1853,Italy,1890,0.388,0.94,,
1854,Italy,1891,0.347,0.809,,
1855,Italy,1892,0.342,0.795,,
1856,Italy,1893,0.328,0.777,,
1857,Italy,1894,0.405,0.932,,
1858,Italy,1895,0.371,0.809,,
1859,Italy,1896,0.35,0.745,,
1860,Italy,1897,0.363,0.742,,
1861,Italy,1898,0.376,0.732,,
1862,Italy,1899,0.409,0.734,,
1863,Italy,1900,0.416,0.712,,
1864,Italy,1901,0.401,0.67,,
1865,Italy,1902,0.442,0.726,,
1866,Italy,1903,0.448,0.679,,
1867,Italy,1904,0.469,0.71,,
1868,Italy,1905,0.513,0.735,,
1869,Italy,1906,0.602,0.832,,
1870,Italy,1907,0.645,0.79,,
1871,Italy,1908,0.653,0.838,,
1872,Italy,1909,0.716,0.889,,
1873,Italy,1910,0.713,0.848,,
1874,Italy,1911,0.732,0.862,,
1875,Italy,1912,0.766,0.861,,
1876,Italy,1913,0.822,0.855,,
1877,Italy,1914,0.746,0.857,,
1878,Italy,1915,0.65,0.759,,
1879,Italy,1916,0.641,0.695,,
1880,Italy,1917,0.439,0.455,,
1881,Italy,1918,0.515,0.543,,
1882,Italy,1919,0.504,0.614,,
1883,Italy,1920,0.481,0.507,,
1884,Italy,1921,0.586,0.708,,
1885,Italy,1922,0.683,0.793,,
1886,Italy,1923,0.707,0.73,,
1887,Italy,1924,0.84,0.873,,
1888,Italy,1925,0.802,0.831,,
1889,Italy,1926,0.92,0.979,,
1890,Italy,1927,1.027,1.011,,
1891,Italy,1928,0.962,0.959,4.265,
1892,Italy,1929,1.101,1.032,4.692,
1893,Italy,1930,0.98,1.005,4.844,
1894,Italy,1931,0.84,0.972,4.911,
1895,Italy,1932,0.684,0.885,6.248,
1896,Italy,1933,0.737,0.913,7.356,
1897,Italy,1934,0.951,1.092,7.054,
1898,Italy,1935,1.079,1.191,6.501,
1899,Italy,1936,0.754,0.765,4.876,
1900,Italy,1937,1.056,1.011,5.278,
1901,Italy,1938,1.043,1.071,5.91,
1902,Italy,1939,1.061,1.037,7.078,
1903,Italy,1940,1.12,1.01,7.551,
1904,Italy,1941,0.973,0.864,3.19,
1905,Italy,1942,0.944,0.846,2.888,
1906,Italy,1943,0.159,0.141,2.431,
1907,Italy,1944,0.08,0.07,2.948,
1908,Italy,1945,0.096,0.102,2.452,
1909,Italy,1946,0.487,0.478,2.751,
1910,Italy,1947,0.804,0.716,3.155,
1911,Italy,1948,0.772,0.656,3.009,
1912,Italy,1949,0.859,0.758,3.425,
1913,Italy,1950,0.893,0.69,3.695,
1914,Italy,1951,1.044,0.765,3.637,
1915,Italy,1952,1.077,0.783,4.069,
1916,Italy,1953,1.181,0.842,4.318,
1917,Italy,1954,1.358,0.956,4.451,
1918,Italy,1955,1.522,0.984,4.899,
1919,Italy,1956,1.725,1.053,4.805,
1920,Italy,1957,1.79,1.064,4.817,
1921,Italy,1958,1.79,1.041,4.884,
1922,Italy,1959,1.911,1.062,4.899,
1923,Italy,1960,2.205,1.163,5.026,
1924,Italy,1961,2.497,1.321,5.426,
1925,Italy,1962,2.916,1.5,5.65,
1926,Italy,1963,3.255,1.602,5.868,
1927,Italy,1964,3.446,1.623,5.474,
1928,Italy,1965,3.684,1.675,4.724,
1929,Italy,1966,4.124,1.803,4.755,
1930,Italy,1967,4.477,1.912,5.41,
1931,Italy,1968,4.732,1.93,5.702,
1932,Italy,1969,5.088,1.959,5.721,
1933,Italy,1970,5.558,1.989,5.668,
1934,Italy,1971,5.799,2.006,5.13,
1935,Italy,1972,6.079,2.023,5.042,
1936,Italy,1973,6.498,2.068,5.113,
1937,Italy,1974,6.543,2.105,5.053,
1938,Italy,1975,6.19,2.0,4.742,
1939,Italy,1976,6.604,2.033,4.768,
1940,Italy,1977,6.369,1.915,4.738,
1941,Italy,1978,6.644,1.946,4.408,
1942,Italy,1979,6.871,1.964,4.422,
1943,Italy,1980,6.86,1.982,4.619,
1944,Italy,1981,6.639,1.972,4.542,
1945,Italy,1982,6.484,1.943,4.314,
1946,Italy,1983,6.331,1.886,4.118,
1947,Italy,1984,6.439,1.854,3.849,
1948,Italy,1985,6.515,1.815,3.649,
1949,Italy,1986,6.412,1.761,3.393,
1950,Italy,1987,6.71,1.787,3.334,
1951,Italy,1988,6.811,1.746,3.18,
1952,Italy,1989,7.137,1.806,3.2,
1953,Italy,1990,7.744,1.931,3.209,9.989
1954,Italy,1991,7.731,1.889,3.091,9.887
1955,Italy,1992,7.73,1.946,3.106,10.772
1956,Italy,1993,7.589,1.892,2.55,9.84
1957,Italy,1994,7.485,1.854,2.344,9.532
1958,Italy,1995,7.908,1.918,2.46,9.89
1959,Italy,1996,7.804,1.838,2.202,9.3
1960,Italy,1997,7.901,1.851,2.152,9.383
1961,Italy,1998,8.113,1.908,2.207,9.564
1962,Italy,1999,8.191,1.886,2.211,9.814
1963,Italy,2000,8.259,1.848,2.197,9.996
1964,Italy,2001,8.256,1.833,2.173,9.82
1965,Italy,2002,8.37,1.819,2.046,10.05
1966,Italy,2003,8.637,1.794,1.987,10.268
1967,Italy,2004,8.668,1.751,1.912,10.493
1968,Italy,2005,8.63,1.696,1.805,10.591
1969,Italy,2006,8.503,1.624,1.662,10.944
1970,Italy,2007,8.346,1.557,1.586,10.682
1971,Italy,2008,8.086,1.492,1.41,10.401
1972,Italy,2009,7.13,1.346,1.135,9.48
1973,Italy,2010,7.29,1.307,1.058,10.078
1974,Italy,2011,7.068,1.23,0.932,9.686
1975,Italy,2012,6.707,1.153,0.727,8.782
1976,Italy,2013,6.129,1.047,0.615,8.145
1977,Italy,2014,5.792,0.982,0.556,7.866
1978,Italy,2015,5.996,1.016,0.567,7.564
1979,Italy,2016,5.958,1.008,0.516,7.351
1980,Italy,2017,5.879,0.977,0.511,7.442
1981,Italy,2018,5.829,0.948,0.494,7.534
1982,Italy,2019,5.68,0.915,0.489,7.266
1983,Italy,2020,5.08,0.857,0.431,6.535
1984,Italy,2021,5.548,0.885,0.422,
1985,South Korea,1850,,,,
1986,South Korea,1851,,,,
1987,South Korea,1852,,,,
1988,South Korea,1853,,,,
1989,South Korea,1854,,,,
1990,South Korea,1855,,,,
1991,South Korea,1856,,,,
1992,South Korea,1857,,,,
1993,South Korea,1858,,,,
1994,South Korea,1859,,,,
1995,South Korea,1860,,,,
1996,South Korea,1861,,,,
1997,South Korea,1862,,,,
1998,South Korea,1863,,,,
1999,South Korea,1864,,,,
2000,South Korea,1865,,,,
2001,South Korea,1866,,,,
2002,South Korea,1867,,,,
2003,South Korea,1868,,,,
2004,South Korea,1869,,,,
2005,South Korea,1870,,,,
2006,South Korea,1871,,,,
2007,South Korea,1872,,,,
2008,South Korea,1873,,,,
2009,South Korea,1874,,,,
2010,South Korea,1875,,,,
2011,South Korea,1876,,,,
2012,South Korea,1877,,,,
2013,South Korea,1878,,,,
2014,South Korea,1879,,,,
2015,South Korea,1880,,,,
2016,South Korea,1881,,,,
2017,South Korea,1882,,,,
2018,South Korea,1883,,,,
2019,South Korea,1884,,,,
2020,South Korea,1885,,,,
2021,South Korea,1886,,,,
2022,South Korea,1887,,,,
2023,South Korea,1888,,,,
2024,South Korea,1889,,,,
2025,South Korea,1890,,,,
2026,South Korea,1891,,,,
2027,South Korea,1892,,,,
2028,South Korea,1893,,,,
2029,South Korea,1894,,,,
2030,South Korea,1895,,,,
2031,South Korea,1896,,,,
2032,South Korea,1897,,,,
2033,South Korea,1898,,,,
2034,South Korea,1899,,,,
2035,South Korea,1900,,,,
2036,South Korea,1901,,,,
2037,South Korea,1902,,,,
2038,South Korea,1903,,,,
2039,South Korea,1904,,,,
2040,South Korea,1905,0.0,0.0,0.0,
2041,South Korea,1906,,,,
2042,South Korea,1907,,,,
2043,South Korea,1908,,,,
2044,South Korea,1909,0.001,0.0,0.0,
2045,South Korea,1910,0.001,0.0,0.0,
2046,South Korea,1911,0.001,0.0,0.0,
2047,South Korea,1912,0.002,0.0,0.0,
2048,South Korea,1913,0.002,0.001,0.0,
2049,South Korea,1914,0.003,0.001,0.0,
2050,South Korea,1915,0.003,0.001,0.0,
2051,South Korea,1916,0.003,0.001,0.0,
2052,South Korea,1917,,,,
2053,South Korea,1918,0.002,0.001,0.0,
2054,South Korea,1919,0.003,0.001,0.0,
